movieId,title,year,genres
115715,Learning to Ride,2014,Drama
115715,Learning to Ride,2014,Romance
230877,You've Been Trumped Too,2016,Documentary
283735,Ivalu,2022,Drama
7484,Gimme Shelter,1970,Documentary
270918,Silence Has No Wings,1966,Drama
202103,I Am Mother,2019,Sci-Fi
202103,I Am Mother,2019,Thriller
103483,V/H/S/2,2013,Horror
103483,V/H/S/2,2013,Thriller
122791,Duchess and the Dirtwater Fox,1976,Comedy
122791,Duchess and the Dirtwater Fox,1976,Western
99659,"Sea of Grass, The",1947,Drama
99659,"Sea of Grass, The",1947,Western
137062,Naruto Shippuden the Movie: Road to Ninja,2012,Action
137062,Naruto Shippuden the Movie: Road to Ninja,2012,Adventure
137062,Naruto Shippuden the Movie: Road to Ninja,2012,Animation
137062,Naruto Shippuden the Movie: Road to Ninja,2012,Fantasy
189671,Big Red,1962,Action
189671,Big Red,1962,Adventure
189671,Big Red,1962,Children
189671,Big Red,1962,Drama
173537,977,2006,Drama
173537,977,2006,Sci-Fi
153863,O Diabo a Quatro,2005,Children
153863,O Diabo a Quatro,2005,Drama
201486,Family,2018,Comedy
203827,Getting Over,2018,Documentary
213111,Dragon Quest: Your Story,2019,Action
213111,Dragon Quest: Your Story,2019,Adventure
213111,Dragon Quest: Your Story,2019,Animation
213111,Dragon Quest: Your Story,2019,Children
213111,Dragon Quest: Your Story,2019,Comedy
213111,Dragon Quest: Your Story,2019,Fantasy
141958,A Little Thing Called Love,2010,Comedy
141958,A Little Thing Called Love,2010,Romance
4104,Ernest Goes to Camp,1987,Comedy
279092,Low Life,2022,Crime
279092,Low Life,2022,Drama
279092,Low Life,2022,Thriller
195895,Alarm,2009,Animation
174085,Fast and Furry-Ous,1949,Animation
174085,Fast and Furry-Ous,1949,Children
174085,Fast and Furry-Ous,1949,Comedy
274533,"Love, Classified",2022,Comedy
274533,"Love, Classified",2022,Romance
79109,Captains of the Clouds,1942,Action
79109,Captains of the Clouds,1942,Drama
79109,Captains of the Clouds,1942,War
89104,Puzzlehead,2005,Drama
89104,Puzzlehead,2005,Sci-Fi
202753,The Big Apartment,2006,Comedy
136078,The Boom,1963,Comedy
187537,Sensitivity Training,2016,Comedy
158159,The Nostalgist,2014,Action
158159,The Nostalgist,2014,Adventure
158159,The Nostalgist,2014,Fantasy
158159,The Nostalgist,2014,Sci-Fi
127258,The Passerby,1982,Drama
141670,Shield of Straw,2013,Thriller
289911,Sunday Afternoon,1999,Comedy
88140,Captain America: The First Avenger,2011,Action
88140,Captain America: The First Avenger,2011,Adventure
88140,Captain America: The First Avenger,2011,Sci-Fi
88140,Captain America: The First Avenger,2011,Thriller
88140,Captain America: The First Avenger,2011,War
289839,My Name Is Alfred Hitchcock,2023,Documentary
158619,The Faith of Anna Waters,2016,Drama
158619,The Faith of Anna Waters,2016,Horror
158619,The Faith of Anna Waters,2016,Mystery
158619,The Faith of Anna Waters,2016,Thriller
167010,The Cannibal Man,1973,Drama
167010,The Cannibal Man,1973,Horror
167010,The Cannibal Man,1973,Thriller
189081,Le repas des fauves,1964,Drama
145200,Pluto's Judgement Day,1935,Animation
234669,Mesa of Lost Women,1953,Horror
234669,Mesa of Lost Women,1953,Sci-Fi
131437,Moby Dick,2011,Action
131437,Moby Dick,2011,Horror
131437,Moby Dick,2011,Thriller
139817,Doors Open,2012,Crime
139817,Doors Open,2012,Drama
3989,One Day in September,1999,Documentary
187237,The Broken Land,1962,Western
266552,The Great Yokai War,1968,Horror
27604,Suicide Club (Jisatsu saakuru),2001,Horror
27604,Suicide Club (Jisatsu saakuru),2001,Mystery
27604,Suicide Club (Jisatsu saakuru),2001,Thriller
187577,The Death & Life of John F. Donovan,NA,Drama
121967,Tender Scoundrel,1966,Comedy
121967,Tender Scoundrel,1966,Crime
282321,Ode to Joy,2006,Drama
171243,Malibu Express,1985,Action
171243,Malibu Express,1985,Adventure
171243,Malibu Express,1985,Comedy
171243,Malibu Express,1985,Crime
27724,Hitler: The Rise of Evil,2003,Drama
78698,Mercy Streets,2000,Action
78698,Mercy Streets,2000,Crime
78698,Mercy Streets,2000,Drama
95223,4.3.2.1,2010,Crime
95223,4.3.2.1,2010,Thriller
197929,Histoire(s) du Cinéma: A New Wave,1998,Documentary
26496,One Deadly Summer (L'été meurtrier),1983,Comedy
26496,One Deadly Summer (L'été meurtrier),1983,Drama
26496,One Deadly Summer (L'été meurtrier),1983,Mystery
228939,Dudes!,2001,Comedy
223486,Stage Mother,2020,Comedy
223486,Stage Mother,2020,Drama
141145,A Ticket to Tomahawk,1950,Comedy
141145,A Ticket to Tomahawk,1950,Western
289749,The Arc of Oblivion,2023,Documentary
286553,Murder in the Front Row: The San Francisco Bay Area Thrash Metal Story,2019,Documentary
190055,Love Struck,2014,Comedy
190055,Love Struck,2014,Drama
190055,Love Struck,2014,Romance
234536,Meander,2020,Drama
234536,Meander,2020,Horror
234536,Meander,2020,Sci-Fi
167950,Bloodfist 2050,2005,Action
113466,Far Out Isn't Far Enough: The Tomi Ungerer Story,2012,Documentary
207399,Metamorphosis,2018,Documentary
79191,Roadracers,1994,Drama
116030,Children of the Corn 666: Isaac's Return,1999,Horror
116030,Children of the Corn 666: Isaac's Return,1999,Mystery
166717,Wolfskinder,2013,Drama
166717,Wolfskinder,2013,War
91391,HealtH,1980,Comedy
120266,Framed,1947,Crime
120266,Framed,1947,Drama
120266,Framed,1947,Film-Noir
81147,Barefoot Gen 2 (Hadashi no Gen II),1986,Animation
81147,Barefoot Gen 2 (Hadashi no Gen II),1986,Drama
81147,Barefoot Gen 2 (Hadashi no Gen II),1986,War
196957,Stronger Than The World: The Story of José Aldo,2016,Drama
6173,Into the West,1992,Adventure
6173,Into the West,1992,Children
133757,The Happening,1967,Comedy
288441,Surrounded,2023,Action
288441,Surrounded,2023,Drama
288441,Surrounded,2023,Western
71888,See You in the Morning,1989,Drama
71888,See You in the Morning,1989,Romance
153512,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,1971,Comedy
86593,African Cats,2011,Adventure
86593,African Cats,2011,Documentary
74332,Me and Him (Ich und Er),1988,Comedy
205873,Cinderella,1922,Animation
205873,Cinderella,1922,Children
205873,Cinderella,1922,Fantasy
175223,Encounter with Fritz Lang,1964,Documentary
280198,Shtemp,1991,Action
115611,Felix the Cat: The Movie,1988,Adventure
115611,Felix the Cat: The Movie,1988,Animation
115611,Felix the Cat: The Movie,1988,Children
115611,Felix the Cat: The Movie,1988,Fantasy
115611,Felix the Cat: The Movie,1988,Musical
115611,Felix the Cat: The Movie,1988,Sci-Fi
263757,Zero to Hero,2021,Drama
213748,Victor,2009,Comedy
8382,Hello Again,1987,Comedy
195651,Balançoires,1896,Documentary
148198,Eagles Over London,1969,Action
148198,Eagles Over London,1969,Drama
85538,That Evening Sun,2009,Drama
233705,Truth or Dare,1997,Children
233705,Truth or Dare,1997,Drama
6436,This Boy's Life,1993,Drama
30952,Last Train from Gun Hill,1959,Drama
30952,Last Train from Gun Hill,1959,Western
179897,The Little Match Girl,1928,Drama
179897,The Little Match Girl,1928,Fantasy
96283,Diary of a Wimpy Kid: Dog Days,2012,Children
96283,Diary of a Wimpy Kid: Dog Days,2012,Comedy
130071,Nymph,2014,Fantasy
130071,Nymph,2014,Horror
80617,Cats & Dogs: The Revenge of Kitty Galore,2010,Action
80617,Cats & Dogs: The Revenge of Kitty Galore,2010,Children
80617,Cats & Dogs: The Revenge of Kitty Galore,2010,Comedy
101962,Wolf Children (Okami kodomo no ame to yuki),2012,Animation
101962,Wolf Children (Okami kodomo no ame to yuki),2012,Fantasy
135829,Dhoom 2,2006,Action
135829,Dhoom 2,2006,Crime
135829,Dhoom 2,2006,Drama
135829,Dhoom 2,2006,Thriller
223696,It's Still Your Bed,2019,Drama
223696,It's Still Your Bed,2019,Romance
137072,Born Bad,2011,Drama
137072,Born Bad,2011,Thriller
144800,City Beneath the Sea,1953,Action
144800,City Beneath the Sea,1953,Adventure
121326,The Blood of Fu Manchu,1968,Adventure
121326,The Blood of Fu Manchu,1968,Crime
121326,The Blood of Fu Manchu,1968,Horror
229699,Fireball: Visitors From Darker Worlds,2020,Documentary
265510,The Downfall of Santa Claus,2018,Animation
188765,Polish Legends: Operacja Bazyliszek,2016,Sci-Fi
275325,Yamabuki,2022,Drama
222723,Winnetou: The Secret of the Silver Lake,2016,Adventure
222723,Winnetou: The Secret of the Silver Lake,2016,Western
278192,Queen of Glory,2022,Comedy
278192,Queen of Glory,2022,Drama
269440,Incoherence,1994,Comedy
269440,Incoherence,1994,Drama
173421,Texas Rising,2015,Drama
173421,Texas Rising,2015,Western
191315,Mirapakay,2011,Action
191315,Mirapakay,2011,Drama
191315,Mirapakay,2011,Romance
95875,Total Recall,2012,Action
95875,Total Recall,2012,Sci-Fi
95875,Total Recall,2012,Thriller
206054,Baby Wants a Bottleship,1942,Animation
134831,Paranormal Whacktivity,2013,Comedy
134831,Paranormal Whacktivity,2013,Horror
202966,Torment,1986,Crime
202966,Torment,1986,Horror
202966,Torment,1986,Mystery
202966,Torment,1986,Thriller
282973,Safe Place,2022,Drama
282973,Safe Place,2022,Thriller
180619,Diaz: Don't Clean Up This Blood,2012,Drama
217729,The Rolling Stones: Bridges to Babylon Tour '97-98,1997,Documentary
160720,Exhibit A,2007,Thriller
211406,Ni une ni deux,2019,Comedy
212401,Inherit the Viper,2020,Crime
212401,Inherit the Viper,2020,Drama
212401,Inherit the Viper,2020,Thriller
207648,Claire Darling,2019,Drama
188033,"Encore, Once More Encore!",1992,Comedy
188033,"Encore, Once More Encore!",1992,Drama
188033,"Encore, Once More Encore!",1992,Romance
213780,I Want You,2007,Comedy
213780,I Want You,2007,Romance
266018,These Foolish Things,2006,Comedy
266018,These Foolish Things,2006,Drama
266018,These Foolish Things,2006,Romance
281606,Bob the Drag Queen: Live at Caroline's,2020,Comedy
135807,The Invincible Armour,1977,Action
135807,The Invincible Armour,1977,Thriller
68337,Moving Midway,2007,Documentary
129725,A Gunfight,1971,Western
124302,Kermit's Swamp Years,2002,Children
124302,Kermit's Swamp Years,2002,Comedy
124302,Kermit's Swamp Years,2002,Fantasy
222310,Fearless,2020,Animation
222310,Fearless,2020,Comedy
260767,Kampung Latah Kena Kuarantin,2021,Comedy
131932,Modern Girls,1986,Comedy
131932,Modern Girls,1986,Romance
4817,Born Romantic,2000,Comedy
4817,Born Romantic,2000,Drama
4817,Born Romantic,2000,Romance
128938,Signpost to Murder,1964,Crime
128938,Signpost to Murder,1964,Thriller
6183,Pillow Talk,1959,Comedy
6183,Pillow Talk,1959,Musical
6183,Pillow Talk,1959,Romance
144628,Seeds of Time,2015,Documentary
143367,Silence,2016,Drama
143367,Silence,2016,Thriller
109935,The Artist and the Model,2012,Drama
163318,Wondrous Boccaccio,2015,Comedy
163318,Wondrous Boccaccio,2015,Drama
170963,A Beginner's Guide to Snuff,2016,Comedy
170963,A Beginner's Guide to Snuff,2016,Horror
170963,A Beginner's Guide to Snuff,2016,Thriller
278432,The Fire Within: A Requiem for Katia and Maurice Krafft,2022,Documentary
269552,The Triumph of Sherlock Holmes,1935,Crime
269552,The Triumph of Sherlock Holmes,1935,Mystery
269552,The Triumph of Sherlock Holmes,1935,Thriller
8381,For Me and My Gal,1942,Drama
8381,For Me and My Gal,1942,Musical
8381,For Me and My Gal,1942,Romance
169138,Love & Loathing & Lulu & Ayano,2010,Drama
287665,Tin & Tina,2023,Horror
287665,Tin & Tina,2023,Mystery
287665,Tin & Tina,2023,Thriller
250932,Audrey's Rain,2003,Drama
282911,Elvis Gratton 2: Miracle à Memphis,1999,Comedy
137529,The Female Bunch,1971,Action
137529,The Female Bunch,1971,Crime
137529,The Female Bunch,1971,Drama
137529,The Female Bunch,1971,Western
130388,Black Field,2009,Drama
130388,Black Field,2009,Romance
290133,Commitment Phobia,2021,Comedy
290133,Commitment Phobia,2021,Romance
143984,Jet Attack,1958,Drama
143984,Jet Attack,1958,War
1938,"Lost Weekend, The",1945,Drama
175707,A German Life,2016,Documentary
157355,Frank and the Wondercat,2015,Documentary
235151,Modern Times: The Way of All Flesh,1997,Documentary
190797,Rated 'R': Republicans in Hollywood,2004,Documentary
216342,Three Sad Tigers,1968,Drama
224146,Home by Spring,2018,Drama
224146,Home by Spring,2018,Romance
92029,Westbound,1959,Western
163112,Winnie the Pooh Goes Visiting,1971,Animation
237382,The Libertine,1968,Comedy
237382,The Libertine,1968,Drama
209589,Iliza Shlesinger: Unveiled,2019,Comedy
256601,Splatter Disco,2007,Comedy
256601,Splatter Disco,2007,Horror
164001,Warkop DKI Reborn: Jangkrik Boss!,2016,Comedy
249180,Violet Evergarden: The Movie,2020,Animation
249180,Violet Evergarden: The Movie,2020,Drama
249180,Violet Evergarden: The Movie,2020,Fantasy
249180,Violet Evergarden: The Movie,2020,Romance
142370,We Are the Freaks,2014,Comedy
213263,Above the Clouds,2018,Comedy
213263,Above the Clouds,2018,Drama
195719,Core of the World,2018,Drama
185727,The silence,2015,Drama
78101,Life After Tomorrow,2006,Documentary
102672,New York: A Documentary Film,1999,Documentary
90947,"Oslo, August 31st (Oslo, 31. august)",2011,Drama
6458,"Blue Max, The",1966,Adventure
6458,"Blue Max, The",1966,Drama
6458,"Blue Max, The",1966,War
287149,Moomin and Midsummer Madness,2008,Animation
287149,Moomin and Midsummer Madness,2008,Children
89490,Straw Dogs,2011,Thriller
58033,Already Dead,2007,Action
58033,Already Dead,2007,Fantasy
58033,Already Dead,2007,Thriller
93287,"Big Year, The",2011,Comedy
142276,War Between the Planets,1966,Sci-Fi
260983,Rickover: The Birth of Nuclear Power,2014,Documentary
176201,Šíleně smutná princezna,1968,Children
176201,Šíleně smutná princezna,1968,Comedy
234482,Fierce,2020,Comedy
156501,Triple Trouble,1950,Action
156501,Triple Trouble,1950,Comedy
156501,Triple Trouble,1950,Crime
156501,Triple Trouble,1950,Drama
177561,Do It Like An Hombre,2017,Comedy
230151,Barbra: The Music ... The Mem'ries ... The Magic!,2017,Documentary
216019,Smoke Jumpers,1996,Action
216019,Smoke Jumpers,1996,Drama
275247,The Buddhist Fist,1980,Action
115256,Charlie Chan in City in Darkness,1939,Drama
115256,Charlie Chan in City in Darkness,1939,Mystery
115256,Charlie Chan in City in Darkness,1939,Thriller
191167,Love Strikes!,2011,Comedy
191167,Love Strikes!,2011,Romance
109979,Blonde Inspiration,1941,Comedy
109979,Blonde Inspiration,1941,Drama
109979,Blonde Inspiration,1941,Romance
3742,Battleship Potemkin,1925,Drama
3742,Battleship Potemkin,1925,War
163194,Davy Crockett and the River Pirates,1956,Action
163194,Davy Crockett and the River Pirates,1956,Adventure
163194,Davy Crockett and the River Pirates,1956,Children
98593,Other Worlds (D'autres mondes),2004,Documentary
211143,Citizen Boilesen,2009,Documentary
123781,Nothing Too Good for a Cowboy,1998,Action
123781,Nothing Too Good for a Cowboy,1998,Drama
123781,Nothing Too Good for a Cowboy,1998,Romance
123781,Nothing Too Good for a Cowboy,1998,Western
160018,Comment c'est loin,2015,Comedy
2559,"King and I, The",1999,Animation
2559,"King and I, The",1999,Children
289143,Passport to Destiny,1944,Comedy
289143,Passport to Destiny,1944,War
176531,Keep Smiling,2013,Comedy
176531,Keep Smiling,2013,Drama
78278,No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh),2009,Drama
222224,Who's Got the Black Box?,1967,Thriller
211335,Josh Kirby... Time Warrior: Eggs from 70 Million B.C.,1995,Children
170175,Happy Ever After,1954,Comedy
133415,Alexia,2013,Horror
133415,Alexia,2013,Thriller
167118,Sugar Mountain,2016,Drama
167118,Sugar Mountain,2016,Thriller
1369,I Can't Sleep (J'ai pas sommeil),1994,Drama
1369,I Can't Sleep (J'ai pas sommeil),1994,Thriller
191141,The Honey Killer,2018,Comedy
191141,The Honey Killer,2018,Drama
277308,Nightflyers,1987,Horror
277308,Nightflyers,1987,Sci-Fi
130103,Blue Collar Comedy Tour: One for the Road,2006,Comedy
167928,Demon of Paradise,1987,Horror
167928,Demon of Paradise,1987,Thriller
124579,Three Daring Daughters,1948,Romance
1742,Caught Up,1998,Crime
266472,The Robbery,2017,Action
266472,The Robbery,2017,Comedy
195587,Dangerous Encounters of the First Kind,1980,Action
195587,Dangerous Encounters of the First Kind,1980,Crime
195587,Dangerous Encounters of the First Kind,1980,Thriller
4200,Double Impact,1991,Action
194720,When the Clouds Roll By,1919,Action
194720,When the Clouds Roll By,1919,Comedy
194720,When the Clouds Roll By,1919,Romance
286357,Evil Dead Rise,2023,Horror
286357,Evil Dead Rise,2023,Thriller
137415,Acceptable Risk,2001,Drama
137415,Acceptable Risk,2001,Sci-Fi
137415,Acceptable Risk,2001,Thriller
175577,Rory Scovel Tries Stand-Up for the First Time,2017,Comedy
26476,Merry Christmas Mr. Lawrence,1983,Drama
26476,Merry Christmas Mr. Lawrence,1983,War
56651,Seduced and Abandoned (Sedotta e abbandonata),1964,Comedy
56651,Seduced and Abandoned (Sedotta e abbandonata),1964,Drama
278152,God's Little Village,2009,Comedy
3620,"Myth of Fingerprints, The",1997,Comedy
3620,"Myth of Fingerprints, The",1997,Drama
253742,Rival,2020,Drama
153808,Boris Without Beatrice,2016,Drama
169910,Bill Maher: Be More Cynical,2000,Comedy
272623,Northern Quality,2022,Comedy
168422,Breakdown,2016,Thriller
1499,Anaconda,1997,Action
1499,Anaconda,1997,Adventure
1499,Anaconda,1997,Thriller
169112,Love Me Not,2006,Drama
116321,Cry 'Havoc',1943,Drama
116321,Cry 'Havoc',1943,War
137755,An American Terror,2013,Drama
137755,An American Terror,2013,Horror
161342,The Man with the Carnation,1980,Drama
37683,Chapter Two,1979,Comedy
37683,Chapter Two,1979,Drama
37683,Chapter Two,1979,Romance
281138,18 Bronze Girls of Shaolin,1983,Action
281138,18 Bronze Girls of Shaolin,1983,Adventure
281138,18 Bronze Girls of Shaolin,1983,Comedy
281180,Touch 3 Don't Pass Me By,1987,Animation
281180,Touch 3 Don't Pass Me By,1987,Drama
281180,Touch 3 Don't Pass Me By,1987,Romance
119051,Crime at the Chinese Restaurant,1981,Comedy
119051,Crime at the Chinese Restaurant,1981,Mystery
119051,Crime at the Chinese Restaurant,1981,Thriller
194478,TED: The Future We Will Create,2007,Documentary
225219,Henpecked,1983,Comedy
80137,If God Is Willing and da Creek Don't Rise,2010,Documentary
128661,The Man Who Wouldn't Die,1994,Crime
128661,The Man Who Wouldn't Die,1994,Drama
128661,The Man Who Wouldn't Die,1994,Thriller
145192,Alpine Climbers,1936,Animation
138562,Bipolar,2014,Mystery
138562,Bipolar,2014,Thriller
272893,Assault on the Pay Train,1962,Crime
272893,Assault on the Pay Train,1962,Drama
291459,One Perfect Match,2023,Comedy
291459,One Perfect Match,2023,Romance
210055,Florida Straits,1989,Action
210055,Florida Straits,1989,Adventure
210055,Florida Straits,1989,Romance
181075,The Man Who Invented Christmas,2017,Drama
147068,The Desert Hawk,1950,Action
147068,The Desert Hawk,1950,Adventure
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),2000,Children
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),2000,Comedy
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),2000,Fantasy
260415,Defining Moments,2021,Comedy
285931,Patterns of life: Prana,2021,Documentary
122278,Ping Pong Summer,2014,Comedy
175735,Je hais les enfants!,2003,Comedy
69518,Pornorama,2007,Comedy
281098,Zillion,2022,Drama
149344,Pete's Christmas,2013,Children
149344,Pete's Christmas,2013,Fantasy
142875,Star,2014,Comedy
142875,Star,2014,Drama
142875,Star,2014,Romance
164727,Cloud 9,2014,Action
164727,Cloud 9,2014,Drama
164727,Cloud 9,2014,Romance
8905,1492: Conquest of Paradise,1992,Adventure
8905,1492: Conquest of Paradise,1992,Drama
275343,Faultline,2004,Action
202287,Pegasus,2019,Action
202287,Pegasus,2019,Comedy
205869,Dossiê Jango,2013,Documentary
80094,"Last Exorcism, The",2010,Horror
80094,"Last Exorcism, The",2010,Thriller
144816,The Missing Juror,1944,Mystery
172355,Breakfast With Jonny Wilkinson,2013,Comedy
287853,Bezos,2023,Drama
212427,Bacchus Uncovered: Ancient God of Ecstasy,2018,Documentary
122671,The Moon and Sixpence,1942,Drama
122383,The Legend of Gator Face,1996,Adventure
122383,The Legend of Gator Face,1996,Comedy
122383,The Legend of Gator Face,1996,Horror
2081,"Little Mermaid, The",1989,Animation
2081,"Little Mermaid, The",1989,Children
2081,"Little Mermaid, The",1989,Comedy
2081,"Little Mermaid, The",1989,Musical
2081,"Little Mermaid, The",1989,Romance
190771,Il ritorno di Cagliostro,2003,Comedy
141030,My Father's Nurse,1976,Comedy
244434,Mister Twister Goes Camping,2013,Children
244434,Mister Twister Goes Camping,2013,Comedy
244434,Mister Twister Goes Camping,2013,Drama
265334,A Castle for Christmas,2021,Children
265334,A Castle for Christmas,2021,Comedy
265334,A Castle for Christmas,2021,Romance
106022,Toy Story of Terror,2013,Animation
106022,Toy Story of Terror,2013,Children
106022,Toy Story of Terror,2013,Comedy
89831,"Strip, The",1951,Drama
89831,"Strip, The",1951,Film-Noir
230391,Black Beauty,2020,Drama
267726,ZVP,2017,Action
267726,ZVP,2017,Sci-Fi
251840,The Saint's Return,1953,Mystery
262797,Paranoia Tapes,2017,Fantasy
262797,Paranoia Tapes,2017,Horror
262797,Paranoia Tapes,2017,Mystery
262797,Paranoia Tapes,2017,Thriller
6061,Kedma,2002,Drama
6061,Kedma,2002,War
6054,"Moon-Spinners, The",1964,Children
6054,"Moon-Spinners, The",1964,Mystery
67073,Day of the Dead,2008,Horror
164310,Primal Force,1999,Adventure
164310,Primal Force,1999,Sci-Fi
145026,A Nightingale Falling,2014,Drama
145026,A Nightingale Falling,2014,War
107117,"Armstrong Lie, The",2013,Documentary
281416,Land of Legends,2022,Action
281416,Land of Legends,2022,Adventure
281416,Land of Legends,2022,Romance
191707,The Truth Beneath,2016,Thriller
187393,Mechanical Principles,1930,Documentary
266396,We Are Triathletes,2018,Documentary
279192,Simchas and Sorrows,2022,Comedy
279192,Simchas and Sorrows,2022,Drama
225956,GAL,2006,Drama
225956,GAL,2006,Thriller
161632,Protagonist,2007,Documentary
6162,Gerry,2002,Adventure
6162,Gerry,2002,Drama
38886,"Squid and the Whale, The",2005,Comedy
38886,"Squid and the Whale, The",2005,Drama
248302,How to Steal a Dog,2014,Children
248302,How to Steal a Dog,2014,Comedy
248302,How to Steal a Dog,2014,Drama
227492,Neon Days,2020,Comedy
227492,Neon Days,2020,Drama
78174,Sex and the City 2,2010,Comedy
78174,Sex and the City 2,2010,Drama
78174,Sex and the City 2,2010,Romance
110517,Old Drac (Vampira),1974,Comedy
110517,Old Drac (Vampira),1974,Horror
84504,Raja,2003,Drama
132624,The Hacker Wars,2014,Documentary
150312,Sleepless,2001,Crime
150312,Sleepless,2001,Horror
150312,Sleepless,2001,Mystery
150312,Sleepless,2001,Thriller
204318,The Nightingale,2019,Drama
110535,"Boy, Did I Get a Wrong Number!",1966,Comedy
358,Higher Learning,1995,Drama
278426,The Young Magician,1987,Children
278426,The Young Magician,1987,Fantasy
138568,Top of the World,1998,Action
138568,Top of the World,1998,Drama
138568,Top of the World,1998,Thriller
279338,Hired Wife,1940,Comedy
175393,Sebastian's Voodoo,2008,Animation
175393,Sebastian's Voodoo,2008,Horror
71108,"White Ribbon, The (Das weiße Band)",2009,Drama
71108,"White Ribbon, The (Das weiße Band)",2009,Mystery
5692,"Mechanic, The",1972,Action
5692,"Mechanic, The",1972,Thriller
254486,Murder Can Hurt You!,1980,Comedy
172805,Odd Job,2016,Action
172805,Odd Job,2016,Comedy
137674,Fatal Memories,1992,Drama
1277,Cyrano de Bergerac,1990,Comedy
1277,Cyrano de Bergerac,1990,Drama
1277,Cyrano de Bergerac,1990,Romance
206533,Diane,2017,Crime
206533,Diane,2017,Drama
206533,Diane,2017,Horror
206533,Diane,2017,Mystery
206533,Diane,2017,Thriller
201893,MDMA,2017,Drama
7276,Hell's Kitchen,1998,Drama
269594,The Viewing Booth,2020,Documentary
116469,Kickboxer 5,1995,Action
116469,Kickboxer 5,1995,Thriller
139289,The Shattering,2015,Horror
201488,Modest Heroes,2018,Adventure
201488,Modest Heroes,2018,Animation
201488,Modest Heroes,2018,Fantasy
278448,The Next 365 Days,2022,Drama
278448,The Next 365 Days,2022,Romance
25816,Bonnie Scotland (Heroes of the Regiment),1935,Comedy
143717,Meet Market,2008,Comedy
143717,Meet Market,2008,Romance
44685,Riot On!,2004,Documentary
129735,Golden Goddess of Rio Beni,1964,Adventure
1891,"Ugly, The",1997,Horror
1891,"Ugly, The",1997,Thriller
3024,Piranha,1978,Horror
3024,Piranha,1978,Sci-Fi
224411,You're Not Alone,2020,Horror
224411,You're Not Alone,2020,Thriller
192527,Mortadelo & Filemon Mission Save the Planet,2008,Children
192527,Mortadelo & Filemon Mission Save the Planet,2008,Comedy
192527,Mortadelo & Filemon Mission Save the Planet,2008,Fantasy
60590,"Heartbeat Detector (Question humaine, La)",2007,Drama
60590,"Heartbeat Detector (Question humaine, La)",2007,Thriller
4327,"Magnificent Seven, The",1960,Adventure
4327,"Magnificent Seven, The",1960,Western
286259,The Christening,2022,Comedy
4062,Mystic Pizza,1988,Comedy
4062,Mystic Pizza,1988,Drama
4062,Mystic Pizza,1988,Romance
57,Home for the Holidays,1995,Drama
111638,An Enemy of the People,1966,Drama
215743,Alfie Darling,1975,Drama
3292,"Big Combo, The",1955,Film-Noir
222115,"Rob Schneider: Asian Momma, Mexican Kids",2020,Comedy
8806,Masks (Masques),1987,Thriller
8761,"Three Lives of Thomasina, The",1964,Children
8761,"Three Lives of Thomasina, The",1964,Drama
140239,Helter Skelter,2012,Drama
140239,Helter Skelter,2012,Fantasy
140239,Helter Skelter,2012,Horror
281038,Three Wise Men and a Baby,2022,Comedy
281038,Three Wise Men and a Baby,2022,Drama
280790,My Life as a Comedian,2019,Drama
6114,Permanent Vacation,1982,Drama
87919,"Mysterious Lady, The",1928,Drama
87919,"Mysterious Lady, The",1928,Romance
247628,My Fiona,2020,Drama
164925,The Stolen Years,1998,Adventure
164925,The Stolen Years,1998,Drama
230183,The Call,2020,Mystery
230183,The Call,2020,Thriller
188603,Breath,2018,Drama
239222,Kill Plan,2021,Thriller
7395,Cheaper by the Dozen,1950,Comedy
7395,Cheaper by the Dozen,1950,Drama
123483,The Zero Hour,2010,Action
57868,"Prisoner of Shark Island, The",1936,Drama
154694,Ciudad Delirio,2014,Comedy
154694,Ciudad Delirio,2014,Romance
190131,Lucky Stiff,2014,Comedy
27871,Something the Lord Made,2004,Drama
184841,Kid Glove Killer,1942,Crime
210801,Ghost,1984,Animation
210801,Ghost,1984,Fantasy
211468,The Rise of Jordan Peterson,2019,Documentary
180117,Sesso nero,1980,Drama
2229,"Pleasure Garden, The",1925,Drama
206373,A Haunting at the Rectory,2015,Horror
141952,To Save A Life,2010,Drama
133998,The Reward,1965,Drama
133998,The Reward,1965,Western
169846,Sword of D'Artagnan,2015,Adventure
169846,Sword of D'Artagnan,2015,Children
194941,Solitary,2016,Documentary
121991,Wicked as They Come,1956,Crime
121991,Wicked as They Come,1956,Drama
121991,Wicked as They Come,1956,Mystery
216779,A Dog Named Duke,2012,Children
216779,A Dog Named Duke,2012,Comedy
216779,A Dog Named Duke,2012,Drama
161034,Sultan,2016,Action
161034,Sultan,2016,Drama
248324,The Odd Job,1978,Comedy
2838,I Woke Up Early the Day I Died,1998,Comedy
2838,I Woke Up Early the Day I Died,1998,Crime
2838,I Woke Up Early the Day I Died,1998,Thriller
274101,The Teckman Mystery,1954,Mystery
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza),2004,Crime
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza),2004,Drama
