Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sri Lanka,LKA,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Sri Lanka,LKA,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Sri Lanka,LKA,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Sri Lanka,LKA,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Sri Lanka,LKA,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Sri Lanka,LKA,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..
Sri Lanka,LKA,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,..,..,..
Sri Lanka,LKA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.677,6.7,6,7.4,8.1,8.2,..
Sri Lanka,LKA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Sri Lanka,LKA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,3.62689880329331,3.44797513757525,3.36991012674215,3.66066375722337,3.81838526808793,3.81801169467103,..
Sri Lanka,LKA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.961424476099632,0.757696780311148,0.744533101986614,0.799071645627649,1.01700018562665,1.00543025070692,..
Sri Lanka,LKA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.75968860067205,2.55673494178214,2.53513397235354,2.74644112331494,2.90364187168079,2.91773089526387,..
South Africa,ZAF,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,67.1,68.3,69.4,70.5,71.4,..,..
South Africa,ZAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,86.6,87.4,88.1,88.7,89.4,..,..
South Africa,ZAF,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,94.7,95.1,95.4,95.7,96,..,..
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.7,85,90,89.3,86.5,87.7,..
South Africa,ZAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,79.7,80.4,95.5,93.4,93.4,94,..
South Africa,ZAF,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,87.2,87.3,87.3,87.4,87.1,90.9,..
South Africa,ZAF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,85.38,..,..,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,86.18,..,..,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,84.56,..,..,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,87.28,..,..,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,77.82,..,..,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,76.02,..,..,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,90.39,..,..,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,88.59,..,..,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,79.06,..,..,..
South Africa,ZAF,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,54.1653268434003,71.6844679434216,58.1668594545014,50.3261937897078,..,..,..
South Africa,ZAF,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,54.1653268434003,71.6844679434216,58.1668594545014,50.3261937897078,..,..,..
South Africa,ZAF,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..
South Africa,ZAF,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
South Africa,ZAF,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
South Africa,ZAF,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..
South Africa,ZAF,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..
South Africa,ZAF,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.700344780677327,1.23590937713685,-4.58024823076352,6.83563722462266,..,..,..
South Africa,ZAF,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,-7097197144.8605,-8081929912.21869,-8419939376.09862,..,..,..,..
South Africa,ZAF,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,21682260041.1183,22029818579.1435,20076912187.5333,26699435798.0321,..,..,..
South Africa,ZAF,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2399,2839,3230,3556,3474,4163,..
South Africa,ZAF,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,184193,188235,173461,167411,84316,86911,..
South Africa,ZAF,Age dependency ratio (% of working-age population),SP.POP.DPND,50.6774275844496,50.0943393660016,49.49614178865,48.9162852048925,48.5504660443153,48.3679344695214,48.3114173367099
South Africa,ZAF,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,180000,170000,160000,150000,140000,..,..
South Africa,ZAF,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,210000,190000,190000,170000,160000,..,..
South Africa,ZAF,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.70404612318423,8.9234390440694,9.13345017402681,9.28437276415596,9.45022709772929,9.6663098397114,9.92284756347879
South Africa,ZAF,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.9733814612654,41.1709003219322,40.3626916146232,39.6319124407365,39.100238946586,38.70162462981,38.3885697732311
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,..,..
South Africa,ZAF,Agricultural land (sq. km),AG.LND.AGRI.K2,963410,963410,963410,963410,..,..,..
South Africa,ZAF,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..
South Africa,ZAF,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
South Africa,ZAF,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
South Africa,ZAF,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
South Africa,ZAF,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
South Africa,ZAF,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
South Africa,ZAF,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
South Africa,ZAF,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..
South Africa,ZAF,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2.2798795325049,1.75865465574997,1.61371270668907,2.44110582623372,..,..,..
South Africa,ZAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.789,8.75,9.683,11.933,9.402,9.239,..
South Africa,ZAF,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
South Africa,ZAF,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,7.66260174375325,8.09096825944197,8.44141411876983,8.27005309132755,7.95573275478101,7.36690348818221,..
South Africa,ZAF,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.3247286729661,2.75202226029805,3.13744145416242,3.04194987920227,2.89233329569148,3.03119262823549,..
South Africa,ZAF,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.24810065261055,5.67048667626574,6.03992935890419,5.93061955564397,5.67838312899969,5.40471752902087,..
Spain,ESP,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,100,100,..,..
Spain,ESP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,..,..
Spain,ESP,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,100,100,..,..
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,..
Spain,ESP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,..
Spain,ESP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,..
Spain,ESP,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,98.3,..,..,..
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,97.49,..,..,..
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,99.11,..,..,..
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,98.49,..,..,..
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,97.93,..,..,..
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,96.37,..,..,..
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,98.54,..,..,..
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,98.8,..,..,..
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,96.84,..,..,..
Spain,ESP,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..
Spain,ESP,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..
Spain,ESP,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..
Spain,ESP,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Spain,ESP,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
Spain,ESP,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..
Spain,ESP,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..
Spain,ESP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.38414425242948,1.98822425495477,-12.9585892298547,5.8730386418944,..,..,..
Spain,ESP,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,146803394337.661,152956480253.275,87443006599.0803,114465576137.953,..,..,..
Spain,ESP,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,56418111387.3811,55909182919.8564,51238089508.6872,57433600464.1377,..,..,..
Spain,ESP,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,238,276,294,423,452,1322,..
Spain,ESP,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,78685,133030,103385,103850,134580,204270,..
Spain,ESP,Age dependency ratio (% of working-age population),SP.POP.DPND,51.21278722932,51.1273134809275,50.9641870731648,50.8789437442103,51.0206958838906,51.3142215787847,51.669553663872
Spain,ESP,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..
Spain,ESP,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,..,..,..,..,..,..,..
Spain,ESP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,29.0363941379669,29.2912365372295,29.5280163415616,29.8942224729884,30.4880565881728,31.2519963542807,32.0712004300322
Spain,ESP,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.1763930913531,21.836076943698,21.4361707316031,20.9847212712219,20.5326392957178,20.062225224504,19.5983532338398
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.408209711446,52.4584917258728,52.3316792232841,52.4848941208322,53.3572810066811,..,..
Spain,ESP,Agricultural land (sq. km),AG.LND.AGRI.K2,261833.239,262066.906,261426.381,262284.464,..,..,..
Spain,ESP,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,14.1454194820544,14.6098073138621,14.6549134993381,14.7850960779743,..,..,..
Spain,ESP,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Spain,ESP,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Spain,ESP,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Spain,ESP,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Spain,ESP,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Spain,ESP,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Spain,ESP,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,100,..,..
Spain,ESP,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00155929573705883,0,0,0,..,..,..
Spain,ESP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.1,8.8,10.4,9.5,9.7,9,..
Spain,ESP,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Spain,ESP,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,6.32268165226041,6.18846378738231,6.32363056381769,6.17724596204846,6.36116817210245,6.08330308729556,..
Spain,ESP,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.37598077904803,3.42325147762454,3.30151070091628,3.29105025449915,3.43334964654417,3.32991852949167,..
Spain,ESP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.99136787602674,4.93635324806079,4.95622343414315,4.85827628718862,5.02390356285678,4.81578327465304,..
Sweden,SWE,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,100,100,..,..
Sweden,SWE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,..,..
Sweden,SWE,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,100,100,..,..
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,..
Sweden,SWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,..
Sweden,SWE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,..
Sweden,SWE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,99.69,..,..,..
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,100,..,..,..
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,99.39,..,..,..
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,99.65,..,..,..
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,99.22,..,..,..
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,100,..,..,..
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,100,..,..,..
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,99.67,..,..,..
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,100,..,..,..
Sweden,SWE,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..
Sweden,SWE,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..
Sweden,SWE,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..
Sweden,SWE,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Sweden,SWE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
Sweden,SWE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..
Sweden,SWE,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..
Sweden,SWE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.20197812061964,3.49841052365065,-1.98321045292134,4.52797725899501,..,..,..
Sweden,SWE,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,102340873087.428,108030184088.23,111188118453.095,129163475323.225,..,..,..
Sweden,SWE,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,40241823238.3687,38905550769.591,40077851125.0093,46291445351.8589,..,..,..
Sweden,SWE,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,29,35,35,43,82,175,..
Sweden,SWE,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,37892,28006,18603,13954,14469,11271,..
Sweden,SWE,Age dependency ratio (% of working-age population),SP.POP.DPND,60.3159015203771,60.5841239468728,60.7610678252936,60.893031225029,60.8510659836657,60.7360556550349,60.5975578774891
Sweden,SWE,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..
Sweden,SWE,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,..,..,..,..,..,..,..
Sweden,SWE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.8428077110083,32.0375957516213,32.2486474551443,32.4952203120634,32.7201622048024,33.0094345926113,33.318802678057
Sweden,SWE,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,28.4730938093688,28.5465281952514,28.5124203701493,28.3978109129656,28.1309037788633,27.7266210624237,27.2787551994321
Sweden,SWE,Agricultural land (% of land area),AG.LND.AGRI.ZS,7.36634329022193,7.37821646042035,7.38067177371833,7.3733058338244,7.35366332744058,..,..
Sweden,SWE,Agricultural land (sq. km),AG.LND.AGRI.K2,30003.9,30047.8,30055.4,30029.1,..,..,..
Sweden,SWE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..
Sweden,SWE,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Sweden,SWE,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Sweden,SWE,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Sweden,SWE,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Sweden,SWE,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Sweden,SWE,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Sweden,SWE,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,100,..,..
Sweden,SWE,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,..,..,..
Sweden,SWE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.1,8.6,9.5,8.8,9,9,..
Sweden,SWE,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Sweden,SWE,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,4.61072437266901,4.62745347019796,4.65026062667385,4.87820322593215,4.82099318644869,4.89892492231455,..
Sweden,SWE,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.55920535330775,1.59030004103331,1.48942351976432,1.60741698004891,1.60795141713713,1.65310703725797,..
Sweden,SWE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.15928542821402,3.18867224744257,3.15979848028626,3.33895084951047,3.31391239977559,3.36579869947899,..
Switzerland,CHE,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,100,100,..,..
Switzerland,CHE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,..,..
Switzerland,CHE,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,100,100,..,..
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,..
Switzerland,CHE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,..
Switzerland,CHE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,..
Switzerland,CHE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,99.49,..,..,..
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,99.02,..,..,..
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,100,..,..,..
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,99.44,..,..,..
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,99.49,..,..,..
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,98.54,..,..,..
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,99.49,..,..,..
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,99.82,..,..,..
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,100,..,..,..
Switzerland,CHE,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..
Switzerland,CHE,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..
Switzerland,CHE,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..
Switzerland,CHE,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Switzerland,CHE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
Switzerland,CHE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..
Switzerland,CHE,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..
Switzerland,CHE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-0.543609772410946,1.48846673377091,-5.46089938461581,8.25967323766417,..,..,..
Switzerland,CHE,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,95701487881.188,93759025037.7753,85940885345.8035,128794473945.996,..,..,..
Switzerland,CHE,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,30886662018.3137,30857443131.5393,31724539782.3998,34881691879.2398,..,..,..
Switzerland,CHE,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,13,20,16,21,27,42,..
Switzerland,CHE,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,14776,11200,6547,7109,14904,18884,..
Switzerland,CHE,Age dependency ratio (% of working-age population),SP.POP.DPND,50.0937300468879,50.6327775355631,51.065235905893,51.5313032476218,52.1817146235677,52.9575232432572,53.7748542993749
Switzerland,CHE,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,500,500,500,500,..,..,..
Switzerland,CHE,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,..,..,..,..,..,..,..
Switzerland,CHE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,27.5986069356356,27.9908017758454,28.3270521862764,28.6818891760097,29.247291506466,29.9970830303786,30.784275243328
