"movieId","title","genres"
4817,"Born Romantic (2000)","Comedy|Drama|Romance"
128938,"Signpost to Murder (1964)","Crime|Thriller"
135663,"The Voyage of Captain Fracassa (1990)","(no genres listed)"
6183,"Pillow Talk (1959)","Comedy|Musical|Romance"
144628,"Seeds of Time (2015)","Documentary"
143367,"Silence (2016)","Drama|Thriller"
109935,"The Artist and the Model (2012)","Drama"
163318,"Wondrous Boccaccio (2015)","Comedy|Drama"
170963,"A Beginner's Guide to Snuff (2016)","Comedy|Horror|Thriller"
278432,"The Fire Within: A Requiem for Katia and Maurice Krafft (2022)","Documentary"
269552,"The Triumph of Sherlock Holmes (1935)","Crime|Mystery|Thriller"
8381,"For Me and My Gal (1942)","Drama|Musical|Romance"
169138,"Love & Loathing & Lulu & Ayano (2010)","Drama"
287665,"Tin & Tina (2023)","Horror|Mystery|Thriller"
250932,"Audrey's Rain (2003)","Drama"
282911,"Elvis Gratton 2: Miracle à Memphis (1999)","Comedy"
137529,"The Female Bunch (1971)","Action|Crime|Drama|Western"
130388,"Black Field (2009)","Drama|Romance"
290133,"Commitment Phobia (2021)","Comedy|Romance"
143984,"Jet Attack (1958)","Drama|War"
1938,"Lost Weekend, The (1945)","Drama"
175707,"A German Life (2016)","Documentary"
183577,"Bugs Bunny Nips the Nips (1944)","(no genres listed)"
157355,"Frank and the Wondercat (2015)","Documentary"
235151,"Modern Times: The Way of All Flesh (1997)","Documentary"
205633,"Early Winter (2015)","(no genres listed)"
190797,"Rated 'R': Republicans in Hollywood (2004)","Documentary"
216342,"Three Sad Tigers (1968)","Drama"
150880,"Ajlawju (1999)","(no genres listed)"
224146,"Home by Spring (2018)","Drama|Romance"
92029,"Westbound (1959)","Western"
163112,"Winnie the Pooh Goes Visiting (1971)","Animation"
237382,"The Libertine (1968)","Comedy|Drama"
209589,"Iliza Shlesinger: Unveiled (2019)","Comedy"
180645,"His Butler's Sister (1943)","(no genres listed)"
256601,"Splatter Disco (2007)","Comedy|Horror"
164001,"Warkop DKI Reborn: Jangkrik Boss! (2016)","Comedy"
249180,"Violet Evergarden: The Movie (2020)","Animation|Drama|Fantasy|Romance"
142370,"We Are the Freaks (2014)","Comedy"
213263,"Above the Clouds (2018)","Comedy|Drama"
195719,"Core of the World (2018)","Drama"
185727,"The silence (2015)","Drama"
78101,"Life After Tomorrow (2006)","Documentary"
102672,"New York: A Documentary Film (1999)","Documentary"
90947,"Oslo, August 31st (Oslo, 31. august) (2011)","Drama"
6458,"Blue Max, The (1966)","Adventure|Drama|War"
287149,"Moomin and Midsummer Madness (2008)","Animation|Children"
89490,"Straw Dogs (2011)","Thriller"
58033,"Already Dead (2007)","Action|Fantasy|Thriller"
242818,"Blood Immortal (2019)","(no genres listed)"
93287,"Big Year, The (2011)","Comedy"
142276,"War Between the Planets (1966)","Sci-Fi"
260983,"Rickover: The Birth of Nuclear Power (2014)","Documentary"
176201,"Šíleně smutná princezna (1968)","Children|Comedy"
234482,"Fierce (2020)","Comedy"
156501,"Triple Trouble (1950)","Action|Comedy|Crime|Drama"
177561,"Do It Like An Hombre (2017)","Comedy"
230151,"Barbra: The Music ... The Mem'ries ... The Magic! (2017)","Documentary"
216019,"Smoke Jumpers (1996)","Action|Drama"
275247,"The Buddhist Fist (1980)","Action"
115256,"Charlie Chan in City in Darkness (1939)","Drama|Mystery|Thriller"
191167,"Love Strikes! (2011)","Comedy|Romance"
109979,"Blonde Inspiration (1941)","Comedy|Drama|Romance"
3742,"Battleship Potemkin (1925)","Drama|War"
192971,"Alın Yazısı (1972)","(no genres listed)"
163194,"Davy Crockett and the River Pirates (1956)","Action|Adventure|Children"
98593,"Other Worlds (D'autres mondes) (2004)","Documentary"
211143,"Citizen Boilesen (2009)","Documentary"
123781,"Nothing Too Good for a Cowboy (1998)","Action|Drama|Romance|Western"
160018,"Comment c'est loin (2015)","Comedy"
227354,"Flavor of Happiness (2008)","(no genres listed)"
2559,"King and I, The (1999)","Animation|Children"
289143,"Passport to Destiny (1944)","Comedy|War"
176531,"Keep Smiling (2013)","Comedy|Drama"
78278,"No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh) (2009)","Drama"
222224,"Who's Got the Black Box? (1967)","Thriller"
211335,"Josh Kirby... Time Warrior: Eggs from 70 Million B.C. (1995)","Children"
170175,"Happy Ever After (1954)","Comedy"
133415,"Alexia (2013)","Horror|Thriller"
167118,"Sugar Mountain (2016)","Drama|Thriller"
1369,"I Can't Sleep (J'ai pas sommeil) (1994)","Drama|Thriller"
191141,"The Honey Killer (2018)","Comedy|Drama"
277308,"Nightflyers (1987)","Horror|Sci-Fi"
130103,"Blue Collar Comedy Tour: One for the Road (2006)","Comedy"
167928,"Demon of Paradise (1987)","Horror|Thriller"
124579,"Three Daring Daughters (1948)","Romance"
1742,"Caught Up (1998)","Crime"
266472,"The Robbery (2017)","Action|Comedy"
167516,"Sandow (1896)","(no genres listed)"
195587,"Dangerous Encounters of the First Kind (1980)","Action|Crime|Thriller"
4200,"Double Impact (1991)","Action"
194720,"When the Clouds Roll By (1919)","Action|Comedy|Romance"
286357,"Evil Dead Rise (2023)","Horror|Thriller"
137415,"Acceptable Risk (2001)","Drama|Sci-Fi|Thriller"
175577,"Rory Scovel Tries Stand-Up for the First Time (2017)","Comedy"
26476,"Merry Christmas Mr. Lawrence (1983)","Drama|War"
56651,"Seduced and Abandoned (Sedotta e abbandonata) (1964)","Comedy|Drama"
278152,"God's Little Village (2009)","Comedy"
3620,"Myth of Fingerprints, The (1997)","Comedy|Drama"
253742,"Rival (2020)","Drama"
153808,"Boris Without Beatrice (2016)","Drama"
169910,"Bill Maher: Be More Cynical (2000)","Comedy"
272623,"Northern Quality (2022)","Comedy"
168422,"Breakdown (2016)","Thriller"
1499,"Anaconda (1997)","Action|Adventure|Thriller"
169112,"Love Me Not (2006)","Drama"
116321,"Cry 'Havoc' (1943)","Drama|War"
137755,"An American Terror (2013)","Drama|Horror"
161342,"The Man with the Carnation (1980)","Drama"
140164,"Questions for Crazy Horse (2010)","(no genres listed)"
37683,"Chapter Two (1979)","Comedy|Drama|Romance"
281138,"18 Bronze Girls of Shaolin (1983)","Action|Adventure|Comedy"
281180,"Touch 3 Don't Pass Me By (1987)","Animation|Drama|Romance"
119051,"Crime at the Chinese Restaurant (1981)","Comedy|Mystery|Thriller"
194478,"TED: The Future We Will Create (2007)","Documentary"
225219,"Henpecked (1983)","Comedy"
140994,"One. Two. One (2011)","(no genres listed)"
80137,"If God Is Willing and da Creek Don't Rise (2010)","Documentary"
128661,"The Man Who Wouldn't Die (1994)","Crime|Drama|Thriller"
145192,"Alpine Climbers (1936)","Animation"
138562,"Bipolar (2014)","Mystery|Thriller"
272893,"Assault on the Pay Train (1962)","Crime|Drama"
291459,"One Perfect Match (2023)","Comedy|Romance"
185613,"Gymnastics for the tail (1979)","(no genres listed)"
210055,"Florida Straits (1989)","Action|Adventure|Romance"
181075,"The Man Who Invented Christmas (2017)","Drama"
147068,"The Desert Hawk (1950)","Action|Adventure"
3988,"How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)","Children|Comedy|Fantasy"
260415,"Defining Moments (2021)","Comedy"
285931,"Patterns of life: Prana (2021)","Documentary"
122278,"Ping Pong Summer (2014)","Comedy"
175735,"Je hais les enfants! (2003)","Comedy"
69518,"Pornorama (2007)","Comedy"
281098,"Zillion (2022)","Drama"
149344,"Pete's Christmas (2013)","Children|Fantasy"
142875,"Star (2014)","Comedy|Drama|Romance"
164727,"Cloud 9 (2014)","Action|Drama|Romance"
8905,"1492: Conquest of Paradise (1992)","Adventure|Drama"
275343,"Faultline (2004)","Action"
202287,"Pegasus (2019)","Action|Comedy"
205869,"Dossiê Jango (2013)","Documentary"
80094,"Last Exorcism, The (2010)","Horror|Thriller"
144078,"Kleinhoff Hotel (1977)","(no genres listed)"
144816,"The Missing Juror (1944)","Mystery"
172355,"Breakfast With Jonny Wilkinson (2013)","Comedy"
287853,"Bezos (2023)","Drama"
212427,"Bacchus Uncovered: Ancient God of Ecstasy (2018)","Documentary"
122671,"The Moon and Sixpence (1942)","Drama"
122383,"The Legend of Gator Face (1996)","Adventure|Comedy|Horror"
2081,"Little Mermaid, The (1989)","Animation|Children|Comedy|Musical|Romance"
190771,"Il ritorno di Cagliostro (2003)","Comedy"
141030,"My Father's Nurse (1976)","Comedy"
244434,"Mister Twister Goes Camping (2013)","Children|Comedy|Drama"
265334,"A Castle for Christmas (2021)","Children|Comedy|Romance"
106022,"Toy Story of Terror (2013)","Animation|Children|Comedy"
89831,"Strip, The (1951)","Drama|Film-Noir"
230391,"Black Beauty (2020)","Drama"
267726,"ZVP (2017)","Action|Sci-Fi"
251840,"The Saint's Return (1953)","Mystery"
262797,"Paranoia Tapes (2017)","Fantasy|Horror|Mystery|Thriller"
6061,"Kedma (2002)","Drama|War"
6054,"Moon-Spinners, The (1964)","Children|Mystery"
67073,"Day of the Dead (2008)","Horror"
164310,"Primal Force (1999)","Adventure|Sci-Fi"
145026,"A Nightingale Falling (2014)","Drama|War"
107117,"Armstrong Lie, The (2013)","Documentary"
281416,"Land of Legends (2022)","Action|Adventure|Romance"
191707,"The Truth Beneath (2016)","Thriller"
187393,"Mechanical Principles (1930)","Documentary"
266396,"We Are Triathletes (2018)","Documentary"
149318,"David Bowie - Best Of Bowie (2002)","(no genres listed)"
279192,"Simchas and Sorrows (2022)","Comedy|Drama"
225956,"GAL (2006)","Drama|Thriller"
161632,"Protagonist (2007)","Documentary"
6162,"Gerry (2002)","Adventure|Drama"
38886,"Squid and the Whale, The (2005)","Comedy|Drama"
248302,"How to Steal a Dog (2014)","Children|Comedy|Drama"
227492,"Neon Days (2020)","Comedy|Drama"
78174,"Sex and the City 2 (2010)","Comedy|Drama|Romance"
110517,"Old Drac (Vampira) (1974)","Comedy|Horror"
84504,"Raja (2003)","Drama"
132624,"The Hacker Wars (2014)","Documentary"
150312,"Sleepless (2001)","Crime|Horror|Mystery|Thriller"
204318,"The Nightingale (2019)","Drama"
110535,"Boy, Did I Get a Wrong Number! (1966)","Comedy"
358,"Higher Learning (1995)","Drama"
278426,"The Young Magician (1987)","Children|Fantasy"
138568,"Top of the World (1998)","Action|Drama|Thriller"
279338,"Hired Wife (1940)","Comedy"
175393,"Sebastian's Voodoo (2008)","Animation|Horror"
71108,"White Ribbon, The (Das weiße Band) (2009)","Drama|Mystery"
5692,"Mechanic, The (1972)","Action|Thriller"
254486,"Murder Can Hurt You! (1980)","Comedy"
172805,"Odd Job (2016)","Action|Comedy"
137674,"Fatal Memories (1992)","Drama"
1277,"Cyrano de Bergerac (1990)","Comedy|Drama|Romance"
206533,"Diane (2017)","Crime|Drama|Horror|Mystery|Thriller"
201893,"MDMA (2017)","Drama"
7276,"Hell's Kitchen (1998)","Drama"
269594,"The Viewing Booth (2020)","Documentary"
116469,"Kickboxer 5 (1995)","Action|Thriller"
139289,"The Shattering (2015)","Horror"
128431,"Blood Story (1972)","(no genres listed)"
201488,"Modest Heroes (2018)","Adventure|Animation|Fantasy"
278448,"The Next 365 Days (2022)","Drama|Romance"
25816,"Bonnie Scotland (Heroes of the Regiment) (1935)","Comedy"
143717,"Meet Market (2008)","Comedy|Romance"
44685,"Riot On! (2004)","Documentary"
129735,"Golden Goddess of Rio Beni (1964)","Adventure"
1891,"Ugly, The (1997)","Horror|Thriller"
3024,"Piranha (1978)","Horror|Sci-Fi"
224411,"You're Not Alone (2020)","Horror|Thriller"
192527,"Mortadelo & Filemon Mission Save the Planet (2008)","Children|Comedy|Fantasy"
60590,"Heartbeat Detector (Question humaine, La) (2007)","Drama|Thriller"
4327,"Magnificent Seven, The (1960)","Adventure|Western"
170327,"The Field Mouse (1941)","(no genres listed)"
286259,"The Christening (2022)","Comedy"
4062,"Mystic Pizza (1988)","Comedy|Drama|Romance"
57,"Home for the Holidays (1995)","Drama"
111638,"An Enemy of the People (1966)","Drama"
122944,"The Trans-Atlantic Mystery (1932)","(no genres listed)"
215743,"Alfie Darling (1975)","Drama"
143152,"Something to Shout About (1943)","(no genres listed)"
3292,"Big Combo, The (1955)","Film-Noir"
222115,"Rob Schneider: Asian Momma, Mexican Kids (2020)","Comedy"
8806,"Masks (Masques) (1987)","Thriller"
8761,"Three Lives of Thomasina, The (1964)","Children|Drama"
140239,"Helter Skelter (2012)","Drama|Fantasy|Horror"
281038,"Three Wise Men and a Baby (2022)","Comedy|Drama"
280790,"My Life as a Comedian (2019)","Drama"
6114,"Permanent Vacation (1982)","Drama"
87919,"Mysterious Lady, The (1928)","Drama|Romance"
247628,"My Fiona (2020)","Drama"
201648,"Carry on Jatta (2012)","(no genres listed)"
164925,"The Stolen Years (1998)","Adventure|Drama"
230183,"The Call (2020)","Mystery|Thriller"
188603,"Breath (2018)","Drama"
239222,"Kill Plan (2021)","Thriller"
7395,"Cheaper by the Dozen (1950)","Comedy|Drama"
123483,"The Zero Hour (2010)","Action"
57868,"Prisoner of Shark Island, The (1936)","Drama"
154694,"Ciudad Delirio (2014)","Comedy|Romance"
190131,"Lucky Stiff (2014)","Comedy"
27871,"Something the Lord Made (2004)","Drama"
184841,"Kid Glove Killer (1942)","Crime"
210801,"Ghost (1984)","Animation|Fantasy"
211468,"The Rise of Jordan Peterson (2019)","Documentary"
180117,"Sesso nero (1980)","Drama"
2229,"Pleasure Garden, The (1925)","Drama"
206373,"A Haunting at the Rectory (2015)","Horror"
141952,"To Save A Life (2010)","Drama"
133998,"The Reward (1965)","Drama|Western"
169846,"Sword of D'Artagnan (2015)","Adventure|Children"
194941,"Solitary (2016)","Documentary"
121991,"Wicked as They Come (1956)","Crime|Drama|Mystery"
216779,"A Dog Named Duke (2012)","Children|Comedy|Drama"
161034,"Sultan (2016)","Action|Drama"
248324,"The Odd Job (1978)","Comedy"
2838,"I Woke Up Early the Day I Died (1998)","Comedy|Crime|Thriller"
274101,"The Teckman Mystery (1954)","Mystery"
51019,"Fifty-Fifty (a.k.a. Schizo) (Shiza) (2004)","Crime|Drama|Romance|Thriller"
289521,"Dangerous Afternoon (1961)","Drama"
3776,"Melody Time (1948)","Animation|Children|Musical"
202517,"Kung Fu Panda: Secrets of the Scroll (2016)","Action|Adventure|Animation|Children|Comedy"
124835,"The Wild North (1952)","Western"
125341,"Tough Enough (1983)","Drama"
144128,"Attention! Bandits! (1951)","Drama|War"
253068,"Terence McKenna's True Hallucinations (2016)","Documentary"
122167,"Slander (1957)","Crime|Drama|Film-Noir"
193687,"Когда зажигаются ёлки (1950)","Animation"
102062,"Band Called Death, A (2012)","Documentary"
135703,"Meet the Fokkens (2011)","Documentary"
258017,"Mungaru Male (2006)","Comedy|Drama|Romance"
52287,"Meet the Robinsons (2007)","Action|Adventure|Animation|Children|Comedy|Sci-Fi"
82449,"I Love You Too (2010)","Comedy"
227058,"Obsessive Rythms (2014)","Romance"
280004,"Kunstkamera (2022)","Documentary"
143154,"Sparrows Can't Sing (1963)","Comedy|Drama"
26350,"Passenger, The (Professione: reporter) (1975)","Drama"
289153,"Happiness for Beginners (2023)","Adventure|Comedy|Romance"
105288,"Ferocious (2012)","Crime|Thriller"
167892,"Savage! (1973)","Action|Adventure"
239194,"Heart of the Home (2021)","Horror"
202635,"Záskok (1994)","Comedy"
172885,"That still Karloson! (2012)","Children|Comedy|Fantasy"
205547,"The Heckling Hare (1941)","Animation|Comedy"
231675,"Family Prayers (1993)","(no genres listed)"
26498,"Boy Meets Girl (1984)","Drama"
93674,"Passion of Love (Passione d'amore) (1981)","Drama|Romance"
121338,"Carry on Cabby (1963)","Adventure|Comedy|Romance"
26404,"In Praise of Older Women (1978)","Drama"
258013,"Ye Maaya Chesave (2010)","Drama|Romance"
274639,"Laughing Matters (2020)","Comedy|Romance"
8017,"10 Rillington Place (1971)","Crime|Drama|Thriller"
133367,"LFO (2013)","Drama|Sci-Fi"
125157,"The Spanish Gardener (1956)","Drama"
172681,"Law of Corruption (2005)","Action|Crime|Drama"
213147,"Sirene (1968)","Animation|Comedy|Drama|Fantasy"
118782,"Fat Pizza (2003)","Action|Adventure|Comedy|Crime|Thriller"
281830,"A Not So Merry Christmas (2022)","Comedy"
51357,"Citizen X (1995)","Crime|Drama|Thriller"
44663,"Caiman, The (Il caimano) (2006)","Comedy|Drama|Romance"
206643,"Mubarakan (2017)","Comedy|Drama"
135258,"Merry Christmas, Drake and Josh (2008)","Comedy"
127875,"The Gold Spinners (2013)","Documentary"
6895,"Normal (2003)","Drama"
198521,"The Great New Wonderful (2005)","Comedy|Drama"
166886,"High The True Tale of American Marijuana (2008)","Documentary"
156700,"Monsterwolf (2010)","Fantasy|Horror"
34645,"Race with the Devil (1975)","Action|Horror|Mystery"
201672,"Top Knot Detective (2017)","Action|Comedy|Crime|Drama|Mystery"
141528,"Move (1970)","Comedy|Fantasy"
149725,"Thou Shalt Laugh 3 (2008)","Comedy"
199049,"The After (2014)","Drama|Fantasy|Mystery"
283593,"Haunted, Horrifying Sounds from Beyond the Grave (2018)","Horror"
249426,"The Sion Sono (2016)","Documentary"
151363,"I'm a Stranger Here Myself (1975)","Documentary"
218173,"That's My Boy (1951)","Comedy"
190361,"My Generation (2018)","Documentary"
33229,"Angry Silence, The (1960)","Drama"
214806,"Float (2019)","Animation|Children|Drama"
7582,"Old Acquaintance (1943)","Drama"
163915,"The Raffle (1991)","Drama"
188025,"Sparrow (1993)","Drama"
197105,"Vechera na khutore bliz Dikanki (2001)","Children"
110387,"Unknown Known, The (2013)","Documentary"
160135,"Miss Julie (2011)","Drama"
164280,"Endless Poetry (2016)","Drama|Fantasy"
5466,"My Wife is an Actress (Ma Femme est une Actrice) (2001)","Comedy|Drama|Romance"
264414,"37/78: Tree Again (1978)","(no genres listed)"
108579,"Samurai Cop (1989)","Action|Thriller"
246422,"Three Sisters with Maiden Hearts (1935)","Drama"
194929,"Constantine: City of Demons - The Movie (2018)","Animation"
183943,"Podium (2004)","Comedy"
279804,"Klondike (2022)","Drama"
270550,"The Musicians (1960)","Documentary"
46325,"Susan Lenox (Her Fall and Rise) (1931)","Adventure|Drama|Romance"
181005,"The Duke Wore Jeans (1958)","(no genres listed)"
132350,"Emotional Arithmetic (2007)","Drama"
101964,"Mugabe and the White African (2009)","Documentary"
279038,"In Desert and Wilderness (2001)","Adventure"
3469,"Inherit the Wind (1960)","Drama"
199586,"Midnight Traveler (2019)","Documentary"
30850,"Merchant of Venice, The (2004)","Drama"
94076,"Position Among The Stars (Stand van de Sterren) (2010)","Documentary"
50970,"Myra Breckinridge (1970)","Comedy"
161274,"Cannibal Holocaust II (1988)","Adventure|Horror"
167540,"María (y los demás) (2016)","Comedy|Drama"
71931,"5th Day of Peace (Dio è con noi) (1969)","Drama|War"
147308,"Vanished Empire (2008)","Drama|Romance"
252726,"The Nanny Reunion: A Nosh to Remember (2004)","Comedy"
287043,"Blanquita (2023)","Drama"
208963,"The Last Message (1975)","Comedy"
209491,"The Chromium Hook (2000)","Comedy"
88954,"Very Harold & Kumar 3D Christmas, A (2011)","Comedy"
184493,"Entanglement (2018)","Comedy|Drama"
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)","Comedy|Drama"
187585,"Angel Express (1999)","Drama"
253612,"Nightlife (2020)","Comedy|Romance"
182933,"Steptoe and Son (1972)","Comedy|Drama"
88468,"Alpha and Omega (2010)","Adventure|Animation|Children|Comedy|Romance"
121879,"Method to the Madness of Jerry Lewis (2011)","Documentary"
205941,"Back to School (2019)","Comedy"
135099,"Fiasco in Milan (1959)","Comedy"
131027,"But Forever in My Mind (1999)","Comedy|Drama"
165983,"Man of the Forest (1933)","Action|Western"
228877,"Tchaikovsky (1970)","Drama"
235647,"Helene (2020)","Drama|Romance"
288143,"Below the Deadline (1936)","Crime"
174207,"The Unskillful Skater (1907)","Comedy"
144060,"Live From New York! (2015)","Comedy|Documentary"
179189,"Dragon Bruce Lee, Part II (1981)","(no genres listed)"
171595,"Countdown (2004)","Action|Adventure|Crime"
261821,"Branded Men (1931)","Romance|Western"
225747,"Tiger Trappers (1994)","Adventure"
168522,"True Love and Chaos (1997)","Crime|Drama"
59114,"Pulp (1972)","Comedy|Thriller"
129044,"Ilsa, the Wicked Warden (1977)","Drama|Horror"
152850,"Pitbull (2005)","Action|Crime"
222157,"Don't Go Breaking My Heart 2 (2014)","Comedy|Romance"
281826,"The Christmas Cure (2017)","Drama|Romance"
217023,"Here We Are: Notes for Living on Planet Earth (2020)","Animation|Children"
56167,"Om Shanti Om (2007)","Action|Drama|Musical|Romance"
178725,"The Last Confession of Alexander Pearce (2009)","(no genres listed)"
236663,"Join the Marines (1937)","Action"
204166,"Monster Island (2019)","Action|Sci-Fi"
151127,"Wake Up and Dream (1934)","(no genres listed)"
287741,"Boblo Boats: A Detroit Ferry Tale (2021)","Documentary"
211782,"Primera Comunión (1969)","Children|Drama"
44241,"Leprechaun 3 (1995)","Comedy|Fantasy|Horror"
186005,"Book Club (2018)","Comedy|Romance"
166695,"The Untold Story of Emmett Louis Till (2005)","Documentary"
281624,"Hidden (2020)","Documentary"
289621,"The Small Victories (2023)","Comedy"
190713,"Gallagher: Two Real (1981)","(no genres listed)"
80947,"Bran Nue Dae (2009)","Comedy|Musical"
181047,"Villain (2017)","Action|Crime|Thriller"
272429,"Hollywood Banker (2014)","Documentary"
197141,"The Standoff at Sparrow Creek (2019)","Drama|Mystery|Thriller"
168348,"Headshot (2016)","Action|Thriller"
224515,"Rembrandt: From the National Gallery, London and Rijksmuseum, Amsterdam (2014)","Documentary"
189169,"Ugly Nasty People (2017)","Comedy"
128293,"The Green Mare (1959)","Comedy"
138196,"Pretty Rosebud (2014)","(no genres listed)"
128417,"Arabella: Black Angel (1989)","Crime"
91037,"From Beyond the Grave (Creatures) (1974)","Horror"
165767,"Courage for Every Day (1964)","Drama"
181057,"The Tit and the Moon (1994)","Comedy|Drama"
117452,"Tied (2013)","Drama"
223198,"A Million in a Wedding Basket (1985)","Comedy"
252086,"I'm Your Man (2021)","Comedy|Romance|Sci-Fi"
207672,"Bajo el mismo techo (2019)","Comedy"
490,"Malice (1993)","Thriller"
140801,"Kano (2014)","Drama"
189911,"Todd McFarlane's Spawn (1997)","Action|Animation|Horror"
150838,"Fuck for Forest (2012)","(no genres listed)"
186839,"The 4th Company (2016)","Action|Crime|Drama"
168910,"Come Together (2016)","Children|Comedy|Drama"
218715,"Lost Bullet (2020)","Action|Crime|Thriller"
188545,"Horror Stories (2012)","Horror|Thriller"
218993,"Do Not Be Deceived (2018)","Mystery|Thriller"
154904,"Instructions for a Light & Sound Machine (2005)","(no genres listed)"
116451,"Frisco Kid (1935)","Adventure|Romance"
162818,"Blood on the Land (1966)","Adventure|Drama"
246126,"Burial Path (1978)","(no genres listed)"
84506,"Silent Souls (Ovsyanki) (2010)","Drama"
4735,"Ghosts of Mars (2001)","Horror|Sci-Fi|Thriller"
26429,"Love at First Bite (1979)","Comedy|Horror|Romance"
7621,"Vengo (2000)","Drama|Musical"
193339,"X Moor (2014)","Horror|Thriller"
140108,"Yakuza Apocalypse (2015)","Action|Horror"
254742,"Darling, How Could You! (1951)","Comedy"
61289,"Sukiyaki Western Django (2008)","Action|Western"
251660,"Erica (2019)","Action|Adventure|Crime|Drama|Horror|Mystery|Thriller"
154184,"Family Film","(no genres listed)"
162510,"Seven Sinners (1936)","Crime|Thriller"
280382,"Carajita (2021)","Drama"
198389,"Buddy the Dentist (1934)","(no genres listed)"
138954,"Alice Cooper: Welcome to my Nightmare (1975)","(no genres listed)"
2972,"Red Sorghum (Hong gao liang) (1987)","Drama|War"
159692,"The Good Witch (2008)","Children|Drama|Fantasy"
125143,"Cossacks, The (1928)","Action|Drama|Romance|War"
149925,"Never Fear (1949)","(no genres listed)"
26908,"Passion of Darkly Noon, The (1995)","Drama|Mystery|Thriller"
8987,"Bush's Brain (2004)","Documentary"
265042,"Within the Woods (2005)","Horror"
205998,"Culture Shock (2019)","Horror|Thriller"
160388,"The Strange History of Don't Ask, Don't Tell (2011)","Drama"
147268,"Hornblower: The Even Chance (1998)","Action|Adventure|Drama|War"
187563,"Fruits of Passion (1981)","Drama"
152196,"The Wife He Met Online (2012)","Thriller"
168938,"G.I. Samurai (1979)","Action|Sci-Fi|War"
53974,"License to Wed (2007)","Comedy|Romance"
135510,"Buster and Billie (1974)","Crime|Drama"
154202,"Trench of Hope (2003)","Drama"
159445,"Nise: The Heart of Madness (2016)","(no genres listed)"
31903,"Zelary (2003)","Drama|Romance"
179129,"The Sound (2017)","Horror|Mystery|Thriller"
252596,"Fingerprints (2006)","Horror|Mystery|Thriller"
139283,"The Hanged Man (2007)","Mystery|Thriller"
92522,"Frisco Jenny (1932)","Drama"
181697,"The Hidden Half (2001)","Drama"
46716,"Knock on Any Door (1949)","Crime|Drama|Film-Noir"
139455,"The Cloth (2013)","Action|Fantasy|Horror"
72405,"Bad Lieutenant: Port of Call New Orleans (2009)","Crime|Drama"
6755,"Bubba Ho-tep (2002)","Comedy|Horror"
127146,"Kurt Cobain: Montage of Heck (2015)","Documentary"
1631,"Assignment, The (1997)","Action|Thriller"
88823,"High Time (Big Daddy) (1960)","Comedy|Musical"
254602,"Project Christmas Wish (2020)","Romance"
218689,"Altar (2017)","Horror"
177407,"Father Brown (1954)","Comedy|Crime"
195817,"Dating My Mother (2017)","Comedy"
180959,"The Bribe of Heaven (2016)","Comedy"
67744,"With Fire and Sword (Ogniem i mieczem) (1999)","Adventure|Crime|Drama|Romance|War"
132870,"Hearts and Armour (1983)","Action|Adventure|Fantasy"
100044,"Human Planet (2011)","Documentary"
1960,"Last Emperor, The (1987)","Drama"
151991,"Rugged Gold (1994)","Adventure|Children|Drama"
48530,"Hawaii, Oslo (2004)","Drama"
103339,"White House Down (2013)","Action|Drama|Thriller|IMAX"
239466,"The New Twenty (2009)","Drama"
229481,"Night of the Kings (2020)","Drama"
25962,"King Solomon's Mines (1950)","Action|Adventure|Romance"
131870,"Nightmare Weekend (1986)","Horror|Sci-Fi"
78536,"In the Beginning (À l'Origine) (2009)","Drama"
166128,"Dr. Broadway (1942)","Crime|Drama|Mystery"
128492,"Agent 3S3: Passport to Hell (1965)","(no genres listed)"
252082,"Hollyhock (1954)","Comedy|Drama"
167256,"Her Senior (2015)","Drama|Romance"
79901,"Danse: The Paris Opera Ballet, La (La Danse - Le ballet de l'Opéra de Paris) (2009)","Documentary"
5744,"Four Friends (a.k.a. Georgia's Friends) (1981)","Drama"
292529,"Something to Remind Me (2002)","Drama|Thriller"
283653,"Wallander 31 - The Arsonist (2013)","Crime|Thriller"
109072,"Sabotage (2014)","Action|Crime|Drama"
204044,"Zombiepura (2018)","Comedy|Horror"
279068,"Land of Dreams (2022)","Comedy"
225980,"Killa Season (2006)","Comedy|Crime|Drama|Thriller"
175899,"Upperdog (2009)","Comedy|Drama"
177435,"Moving (1993)","Drama"
184663,"Rosa: The Movie (2007)","Children|Comedy"
258847,"Modalità aereo (2019)","Comedy"
114066,"20,000 Days on Earth (2014)","Documentary|Drama|Musical"
126064,"Bob's Birthday (1994)","(no genres listed)"
135007,"Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa? (1968)","Adventure|Comedy|Fantasy"
967,"Outlaw, The (1943)","Western"
25842,"Topper (1937)","Comedy|Fantasy|Romance"
3035,"Mister Roberts (1955)","Comedy|Drama|War"
239322,"Income Tax Sappy (1954)","Comedy"
137986,"The Initiation of Sarah (2006)","Drama|Horror|Thriller"
272991,"Sal (2012)","Drama|Western"
39857,"Nordkraft (2005)","Crime|Drama|Romance"
131206,"Calling Dr. Kildare (1939)","Crime|Drama"
129364,"Every Thing Will Be Fine (2015)","Drama"
68498,"Girl from Monaco, The (fille de Monaco, La) (2008)","Comedy|Drama"
